id_pagamento,id_emprestimo,data_pagamento,valor_pago,forma_pagamento
3939,820,2024-09-17,4282.38,DOC
3940,14,2024-10-29,1687.77,DOC
3941,1900,2023-06-10,768.26,TED
3942,1259,2023-06-02,9740.84,Boleto
3943,836,2024-01-03,2180.27,DOC
3944,822,2024-05-29,855.96,Pix
3945,468,2023-06-18,7883.61,DOC
3946,2412,2024-07-03,2407.32,Pix
3947,2330,2023-06-12,7350.11,DOC
3948,2083,2024-10-31,2910.46,DOC
3949,1441,2024-04-18,8916.08,TED
3950,1682,2024-11-03,8261.27,Pix
3951,493,2024-10-30,8534.74,Boleto
3952,2483,2023-08-30,1838.04,Pix
3953,2151,2024-09-23,6376.35,Pix
3954,1322,2024-01-21,3541.79,Boleto
3955,1226,2023-06-21,2785.94,Boleto
3956,995,2025-05-17,5580.54,Boleto
3957,1597,2024-12-04,8190.93,Boleto
3958,1637,2024-02-18,2716.51,DOC
3959,3,2024-08-23,2740.9,DOC
3960,381,2025-02-10,9376.14,TED
3961,484,2025-01-05,571.48,Boleto
3962,1169,2023-12-31,7217.87,DOC
3963,68,2023-08-05,4067.71,Boleto
3964,1306,2024-09-06,8352.48,Pix
3965,2390,2024-04-27,1645.71,Pix
3966,1352,2025-01-17,121.82,TED
3967,468,2025-01-01,5444.92,Pix
3968,1373,2025-01-28,5397.74,DOC
3969,2432,2024-04-28,3039.88,Boleto
3970,65,2023-10-20,3948.81,Pix
3971,2280,2024-07-24,9966.76,TED
3972,2155,2024-07-15,3346.81,DOC
3973,1752,2024-11-01,1405.57,DOC
3974,1490,2025-03-15,8184.98,DOC
3975,1374,2023-08-18,3615.64,DOC
3976,1253,2025-01-20,4610.21,Pix
3977,690,2025-05-05,2802.9,Pix
3978,2291,2023-10-20,1146.59,Pix
3979,1133,2023-06-27,2764.42,Pix
3980,1824,2023-11-20,9556.2,Boleto
3981,1553,2024-04-17,2689.16,DOC
3982,1653,2024-09-18,6851.66,DOC
3983,509,2024-10-25,7590.29,DOC
3984,645,2023-12-25,1716.24,DOC
3985,562,2024-03-25,7758.87,TED
3986,1048,2024-06-07,9154.1,Pix
3987,717,2024-02-02,7539.8,Boleto
3988,2103,2023-10-11,6033.41,TED
3989,257,2024-10-08,248.62,Pix
3990,230,2023-12-24,7540.07,Pix
3991,765,2024-03-06,5355.0,Pix
3992,1830,2025-02-09,3218.79,Boleto
3993,1625,2023-12-11,9787.48,DOC
3994,1781,2024-03-24,5839.11,TED
3995,1517,2025-03-30,6806.75,DOC
3996,1229,2023-09-21,7283.92,Pix
3997,1343,2024-09-18,649.73,DOC
3998,756,2025-01-09,4350.14,DOC
3999,944,2025-02-13,4328.01,Pix
4000,1007,2024-08-22,2058.48,Boleto
